index,tweets,emoji_sentence,follows?
21403,"Mumbai, seeing those Covid numbers  Take care everyone and please wear a mask, take the vaccine. I know a lot of people who tested positive this last month, and they were actually being careful. Stay safe everyone ",🤡😹😹😹,0
16581,Oh oh oh,🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺👉🏻👈🏻,0
15602,OMG ...  world.,💜😅,0
19969,[USER] Thankiiibells! ️ Move forward lang. ,🤦♂,0
2749,i try not to ,😭😭,1
11619,excited for all the awards stowaway is gonna be nominated for ‍,👩🏻🚀,1
6143,A thread of Internships and job vacancies.  Please retweet   ️,🙏♥,1
2914,"Why the fuck did infamous Double Dash-sympathizer Mathew Batrick put Wario on the right, taking the editor longer to pan over to him ‍️",🤦♂,1
19697,[USER] [USER] The focus is mass shootings. ‍️,👎🏻,0
10961,"  Luis de la Fuente: ""Pedri has to think about being Pedri, not thinking about being Xavi or Iniesta. You don't have to compare yourself to anyone. With that humility you have to keep improving and taking steps.""",📻🎙,1
2504,[USER] Maybe because of rain  that’s why cold  jk..Let go all of sorrow &amp; believe happiness will await at the end ,🌧🥶🤪🥰,1
7853,Happy anniversary to my first comeback ,❤❤❤,1
9245,[USER] [USER] [USER] You should be mine  great music  indeed Dj man,✍🏽🤘🏾✌🏽🎶🤜🏽🤜🏽🤜🏽🤜🏽,1
21913,If my nigga tell me punch u just know I’m swelling your shit ‍️,🙏❤,0
18488,[USER] Bro move on Rubi got u lookin crazy cuh ‍️,🙌🏼,0
7371,This ️ ,👇🏼♥💫,1
21637,[USER] not that mean. and finn keeps distracting me. ‍️,🙏🏼,0
12621,[USER] [USER] [USER] [USER] [USER] [USER] [USER] let’s connect with this. ,😭🥺,0
18888,"[USER] [USER] [USER] Preach, Kenneth!Imagine being someone that spends every single week with their head down like you have been this week... And thinking their product doesn't fit their market.But they haven't check. By market-ing. ‍️ Unfortunately me way too often haha",🍆💦💦,0
13813,"Do You Want Saturday Fans Drop your OnlyFans link Like, RT &amp; Follow Us ",🤦♀,0
23498,this season finna b a movie fr fr  me nd my bruddas been grinding,⚠🚫‼💯,0
18027,"[USER] I’ve been hearing this same trope on NHLNR all day and all I can say is he may be a decent human being, but this seems to be absolute karma for what I’ve seen him do with my own eyes to our Canes over the years. ‍️",🌟🌟🥲,0
13304, RT Pinned for Pinned Retweet our pinned Retweet this also Comment when done ️ Skipping links &amp; hashtags ,🎁🎁,0
8280,"[USER] [USER], Thank you for covering this story. Utah parents everywhere are grateful for good news sources, especially when it involves our youth’s every day lives.   ",🙏🇺🇸🏔,1
15748,[USER] [USER] [USER] Grande argumento hein ,💌🍰🍧🍬🍡🥟,0
913,"[USER]  Im currently going through Chemo treatments for Crohns, I have started working cleaning businesses/ houses, but medical bills/ trying to keep up with rent and my babies is stressful. Any help would be a blessing  thank you [USER]-Crawford Cashapp/paypal in my bio",😢🙏🏾,1
18078,"I just finished Juliet Takes a Breath and it was incredible, it was exactly the book I needed this week ",🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊🦊,0
1458,"I love love but it’s something about BLACK LOVE  I think it’s so beautiful, pure &amp; magical ",🖤✨,1
1754,Hmmm  please if you need an auditor or  a tea lady or maintenance staff idk please hire me HYBE HAHAHAHA but I will pass TOPIK first ,👀😭😭😭,1
13007,"️   — Saturn rewards hard work. So it might be confusing/frustrating to see people get rewarded doing nothing. Just remember that getting it is easy, keeping it is the hard part &amp; Saturn sets your rewards up for longevity. Know that your timeline is the only one that matters",😭😘,0
15540,[USER] NOT THE NECK NUZZLE !!! Why I feel like I’ve heard you say this a few times ahahahahaha  the power that man holds ,🧍🏼♀,0
10387,At all times ,💜🙏🏾,1
17979,[USER] Cruz didn’t have to say it like that but when you think about it deaf ppl are watching too and lips could help them with the subtitles ‍️,😭😭😭,0
17710,"I would literally die if Gabrielle Union knew who I was, I am SO happy for you  Quinta you absolute rock️",😂🥺,0
13636,So I have three people that I really want at my graduation. My two kids and my mom. In-person graduation is going to happen...two guests maximum ‍️,🤷🏻♂,0
1608,"Hello I’m back ‍️ you May remember me, I had a breakdown over Taehyung. On the tl and in the gc.",🧍🏻♀,1
20729,HELLO!! I am a uni student. This is what happens in my day. At 10am I am - At 12pm I am - At 2pm - ️At 4pm I am - At 6pm I am - At 8pm I am -  At 10pm  I am -  -then I PARTY ALL NIGHT!!! and REPEAT!,🧼👨🏾🦲😌,0
8999,I don’t get why America can’t learn from other countries rather than go to war with them ‍️,🤷🏾♀,1
13376,"[USER] i hope so too, thank you  being sick is no fun but i have you all here and ateez so it bring me reason to be happy when i don't feel down ️",🤦🏻♀,0
22216,i missed molly so much  but not that mfkn come down ,🤦♂,0
20286,"I swear !  as soon as my plug is wear off, it's time to clean up again ! I LOVE aromatherapy ",🥳🎂😻😻😻,0
22311,Incredibly blessed ,🤣😂,0
13301,See you there! ,🍍✨,0
16491,"Every time the director explained how this photo process, the members would bow, shake their hands, and say “잘부탁드립니다”(please take care of me). In particular, OP says they remember  smiling brightly and greeting the staff before starting ️",💜😄,0
3830,"$20  RP 270.000  920 PhPRT,Like, Follow me and     [USER] RT and like sponsor pinnedPost Proof Ends 18 hours/ 20 march 4.45 pm",🎹🎹🔸🔸🔸🔈,1
9833,Free OnlyFans Link in my bio,🥵🥵,1
17431,SW GAIN TRAIN . .  drop your fave emoji below. whoever likes it you must follow. retweet and like to get this further. humanATM paypig findom finsub subswanted drain finD rtgame feetpics cashslave reimburse footslave drainsession,😆😆😆😆😆😆😆🤡,0
15471,[USER] [USER] [USER] [USER] Stunning dark haired beauty  and beautiful hairy pussy pits and tits      and yummy everything ,✨🌇,0
20122,"Say your affirmations and things you want to manifest out loud. Say them with your whole chest  Be Proud, Loud, and Intentional with the things you want to bring into light ",🌸🌸💘,0
15818,️‍️‍️‍️‍️‍️‍️‍️‍️‍️‍️‍️‍️‍          SW GAIN TRAIN           ️‍️‍    NOT A PROMO THREAD   ️‍️‍            FOLLOW ME                ️‍️‍   DROP YOUR FAV EMOJI     ️‍️‍                   IFBSW                    ️‍️‍ LIKE &amp; RT FOR EXPOSURE  ️‍️‍️‍️‍️‍️‍️‍️‍️‍️‍️‍️‍️‍,🤞🏾,0
22427,"[USER] [USER] Hoping you’ll manage to find peace in a world where individuals have sovereignty to decide for themselves whether to “wear a mask, wash their hands, or get vaxed”. And I’ll not presume to tell you which to do/not do. Namaste  ",♉🔮,0
22700,"alright, that Benadryl kicking in. I was making sure I get 8hrs tonight  night y’all ",😂😂,0
677,[USER]   icon  layout,💬🥡,1
17944,"I have classes in the morning, so I think that it's time to go to bed as Sloane lost the opener.  But this girl is FIGHTING today and I hope I will see this 2:1 score for her in the morning. ",🤦🏾♂,0
15675,I love Nengi and Ozo so much I pray they continue to win BIG ,🤦🏿♂,0
487,[USER] Hmmm orrrr I can make it seem like yu  yourself then I get to keep my crack and you’ll just be gone hehe ,🔪👁👅👁,1
21747,"[USER] Thus why the  there ㅋㅋㅋㅋBut i think all of their answers are (realistic), well Yugyeom maybe most attracted to dancer too ㅋㅋ, and Jackson heavily influenced by his mom, but all the other descriptions are just common gestures people do, thats so eandearing ",🙆🏼,0
19273,[USER] yes  but what if i ,😩🥺,0
18726,almost 8pm already damn ‍️,✊🏾,0
21649,[USER]  yes the headphones in the car  we all thought you was not ok turns out you was TIRED OF ME,🤦♀,0
14037,"[USER] as a bean furby stan, I must say how unacceptable this is  I refuse to let anyone hate on bean furby... bean furby is the greatest thing to happen to this world ",💲💵💣🔥,0
5444,I love it! That’s that work...stay at it. Coach got you ,👌🏽,1
19766,Vi a oomf en B*mble... ma’am any spare right swiping ,✊🏾,0
9082,[USER] My insecurity also always  btw awww your header! i baru perasannn ️️️,📈❤❤❤,1
6693,Here is your daily reminder that [USER] is such a goofball and a wonderful person and my favorite bestest friend.  ,❤💕,1
22187,[USER] twinsies ‍️,🙏🏻,0
22604,[USER] confess to me na daliii  lels,♾😊🌧,0
3004,I just  at my wrist I think I got time today!! Fuck it!!! I’m crossing a line TODAY!!!,👀😩😩💪🏽💪🏽,1
2369,Yall done set KAT off ,🤣🤣,1
17401,This thread sha ... one day I’ll post my own girlfriend ‍️,🤡😁😭,0
20126,Threes create twos Twos create threes Threes create twosTwos create threes...,😒🧹🧹,0
7866,"""Do your marketing efforts need help? A DXP might be the answer—and our new ebook can help! In it, you'll learn:️ why DXP over WCM how your customers will benefit which key capabilities you needAnd a lot more! So grab your free copy today:""",🕸🙋✅,1
21501,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Happy to hear you’re having a great day Joe ! With our friends now in Oxford Mississippi. Possible tornado warnings expected tomorrow tornado   Good thing we have wine,🙌🏾🙏🏾,0
9976,Had so much fun watching it with my parents lol ,👌🏾,1
17398,[USER] ‍️ god I hope not.,🙏🏾,0
9710,just your daily tweet here reminding you you are all beautiful and unique. Shine bright in all you do  i believe in you all  show the world the true you,💖💎🥇🤩,1
2750,Lmaooo they def used to hit but smell soooo bad  I hated pulling them out my lunch box ,😷😂😭😭,1
11099,Thru the highs &amp; lows... ,🙏🏽,1
16059,"[USER]  you are fucking mental, you didn't post the OF link with it ",😭😭😭😭🥺🥺🥺🥺,0
9594,Ain’t coppin official XO merch   we had to by fake shit from everywhere but actual concerts til like 2014. &amp; Abel charge too damn much,💀😂,1
4244,LRT: It’s Something Bout That  Slim️,🍫⁉🥴😫🤤😍,1
18715,"[USER] lmao cuz ima just drink, no crying ",😂😂😂😂,0
20339,[USER] [USER] [USER] [USER] [USER] Lol an irrelevant fact that doesn’t pertain to what we’re talking about  But have fun trying to rebuild your organization ,😎💯,0
16417,$ONE day soon.. $1 and beyond ,📂📁,0
13602,[USER] [USER] Okay wow  you're a master ,😩😬,0
19102,[USER] Sending prayers    ️,🤷♀,0
18147,[USER] Irony is dead because being the daughter of a politician is not a qualification for anything. ‍️,👏🏾👏🏾👏🏾🙌🏾,0
15418,manifesting circle:                                                                               peaceful             celebration                           of skz                                                             ,👋🏽,0
19815,[USER] thank you!!  and happy happy birthday!!! i hope you had an amazing day!! ,😂🥴,0
4912,i forgot my twitter password and i deactivated last night what do i do ‍️,🧍🏽♀,1
9723,️ new pinned! RT for RT ️     CWD  ️ IFBSW ️ skipping uncensored/links ️ RT/like for max exposure! ️,✖✖🦋🦋✖✖🦋🦋✖✖,1
18369,[USER] [USER] [USER] [USER] Yawn  Cray Cray alert ,👏🏻🚩👏🏻🚩👏🏻,0
4008,Stop scrolling &amp; read ️️I have something to tell you ️️I love you. ️️I love you unconditionally ️️Be proud of who you are. ️️Pass it on. ️‍,⬇❤🧡💛💚💙💜🤍🤎🖤⬇❤🧡💛💚💙💜🤍🤎🖤⬇❤🧡💛💚💙💜🤍🤎🖤⬇❤🧡💛💚💙💜🤍🤎🖤⬇❤🧡💛💚💙💜🤍🤎🖤🏳🌈,1
5393,"My 8th studio album, ‘Back Home’ is now available everywhere. ",🙏🏾,1
15051,I hadn’t felt so excited to be alive in a very long time. So much I still need to do in this lifetime and I’m a do it all! Si dios lo permite ,🥺❤,0
24130,Definitely would eat yu til yu shake,🤏🏽,0
12204,"One thing I will never battle with is mixed signals. Either we kicking it or we AINT, I refuse to loose myself again trying to keep up with where someone else is at with me. ‍️",🤗😊,0
12728,Follow whoever Retweets and Likes this  ,🙏🏽,0
21352,[USER] I hope so ,✨✨,0
13762,"eunbi &amp; chaewon asked the fans how are they doing first  and when they got in the car, they rolled the down the window too  our precious babies ",💙💞🌙,0
5409,this is amazing!! thank you so much  ,💜💜,1
17711,Congrats my love,👂🏾🍞🍛🧙🏽♀🧹🐈😡👃🏽🤡,0
16735,SALDO DANA/GOPAY 5KFollow MeRt+likeRep 'GREY BIG WIN SOON. AMIN'End BesokGood Luck ,🤦🏼♂,0
18566,[USER] Well I unlocked it then when I finished the game it reset my progress ‍️,🥳🤭,0
18259,[USER] [USER] i volunteer as tribute ‍️,🤷🏻♂,0
10421,"Jeremiah 29:5 “Build houses and live in them; plant gardens and eat their produce.”It’s spring time, and remember that we are called by God to plant gardens!   ",🌱🌻🌺🌽🍆🥦🌶🧅🍓,1
23291,I be in my own world. I really don’t see anything else. ‍️,🪓🤌🏻,0
23769,"[USER] ‍️ It's a pretty common way of naming ships. Publicly traded Frontline has all its vessels named ""Front XXXXX"" and Star  Bulk names most of their vessels ""Star XXXXXX""",🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯🐯,0
