index,tweets,emoji_sentence,follows?
103517,Cool 3 months without drinking soda ,😕,0
62358,I need to hire an assistant ,🥲,0
49598,[USER] I have feelings for you ,😻,1
91821,[USER] Awesome! ,😌,0
49331,My counselor won’t let me minor in computer science because it has nothing to do with my major ,😩,1
15780," how to socialize, ngl i'm bad at thats ",🦈🤺🤺,1
66160,Will be the day I catch a body no  ,🖕🏽,0
51643,i guess it’s just meant for me to be bored everyday ,😒,1
98564,Everyone crying about all time defenders meanwhile Kawhi’s quietly on course to lead the league in steals again in his “not what he used to be in San Antonio” season ,😡,0
9413,noone wants to ship Hinata with anyone else either  Naruto and Hinata are the best,💀,1
33816,[USER] I will  have a nice day roha!,😊💜,1
69128,I wonder if she realizes she’s being a bigot for posting this type of video against a particular class of people? I wonder if she realizes she is also a white skinned person?,😒,0
31995,[USER] it doesn’t even look good! ,😬,1
10608,[USER] It's in my room ,😏,1
77297,Why are people so annoying ,💯👏🏽👏🏽👏🏽👏🏽,0
52929,[USER] I just pinned a tweet one min ago and I’m taking this personally Never trust me,💋,1
59424,[USER] So do I. We are in the process of buying a house and need that money like now. ,🙇🏽♀,0
24996,Tue Mar 23 2021 20:54:05 GMT+0000 (Coordinated Universal Time): ,🏄🏾,1
54789,[USER] [USER] answer me ,🙄,0
14557,Its def. only tuesday  oh well ,🤣🤣🤣🤣,1
54411,[USER] [USER] [USER] [USER] I would love to be a bit thin... anywhere ,🥺,0
58052,[USER] [USER] [USER].... This is The height of it ,😆,0
30475,             ‍️ men            calum hood               ‍️,🤢🤮🤢🤢🧚🏾♀💖💗💓✨🤢🤢💞💘🤮🤮🤢🤮💗✨🧚🏾♀💕,1
66978,I just made fries with canes sauce... shit was so good ,🥺,0
65822,Man I keep forgetting about having classes ‍️ this semester need to be over already !,🥰,0
92203,[USER] thank you weed jesus ,😀,0
72524,There is any other place in the world where you can oppose UHC and be considered left by *anyone*? Our Overton window is in its own zip code. ,😆,0
97218,Fatback stupidest nigga dawg ,😊,0
40324,[USER] Good morning ,😊,1
6989,[USER] Omg delete this monstrosity ,😩,1
71502,Thanks Trump and thanks to the GOP for not handling any of this,😂,0
83157,And I love the shade too ,😊,0
63983,Hell of a way to pay back student loans and shave a few years off your life at the same time,🥺,0
92779,"[USER] I know I have some catching up to do and just want to get to the weekend to start. I'm on ""holi-days"" next week so I'll have plenty of time for the vet and FB! ",😩,0
37250,My mom love watching [USER] with me ,🥺,1
97369,[USER] HDJSJD ITS NOTHING MUCH I AM JUS... experiencing feelings  no need to worry bestie,😩💀,0
68475,I said I’m gonna stay away from dairy and what do I do? A cheese stuffed burger with strawberry milk tea ,😂,0
57982,Madelyn makes it sound like I want to kiss Gwenpool ,🤡,0
86752,[USER] [USER] I want that one so bad. Was hoping they had a return or something they could sell me ,💗,0
44832,"The power of $1 is nothing, the power of humanity is everything.Think of the lives that can be touched if 10,000 people met [USER] and donated just $2.",🧡,1
84137,Praying for a successful spring/ summer ,🤝,0
24895,[USER] Send pics ,🥵,1
37390,ya girl has been taken OUT ,😂,1
47529,Twitter makes this interaction between 2 total strangers possible. ,🤯,1
14637,when I was a young warthooogg ,🎶,1
43397,i love talking to my mommy before bed  she needs to get off,😕,1
77014,I don't know for now. ,🤲🏼,0
25020,"NOT ONLY IS HE CONSTANTLY IMPROVING AT THE GAME AND EDITING (BOTH OF WHICH HE’S ALREADY INSANELY SKILLED IN), HIS ART IS POPPING OFF TOOLITERALLY WHAT CANT THIS MAN DO  ILYSM KUGO, THANK YOU!!!please follow him he deserves it",💛,1
50251,What’s hotter? Daddy ripping a hole in my fishnets to get to my pussy/ass or Me ripping a hole in my fishnets to get to my pussy/ass? For science of course hehe ,😉,1
84993,[USER] Getting old bro. Better start looking at those Florida retirement homes ,😍,0
77964,bye cause why is this true ,🤩,0
60225,It’s only 3 niggas missing,😐,0
105919,[USER] Thanks Kain po!  Happy Thursday! ,✋,0
79005,Amir and Zahnay the only two ppl I can’t stay mad at ,🤗,0
75919,IS IT SOULJA TIME? ,😫,0
65411,We gotta get Ricky right [USER] [USER],😂,0
79419,[USER] You would need to print a 3D receipt first. ,🤷♂,0
72723,Bday would conclude nicely with a nice fuck... u tryna go 27 mins tnyte? ,😂,0
84340,Loud and clear rise ur boys rightt!! Mamas thats in ur hands! Later dnt cry in aurat march type things that u dnt get ur rights or men of our country are predators!!!,🔮,0
55025,I love me a good breakfast platter ,🌠,0
35739,[USER] Lmao sounds pretty damn appealing ,😂,1
1100,"𝕮 • 10AM TEAM COSMO PLUG Drop your twitter username and follow whoever likes your comment, follow me first [USER] for followback. Rt for a plug (NO LIMIT)DM me to join PLUG GC in Telegram ",🌌📩,1
64986,"[USER] No, not my flower girl ",💜,0
93246,[USER] waaa glaaaddd if its woorkks ,😂,0
71529,migrants make our NHS. They are welcome here,🥴,0
5742,“Aww you remembered“ of course i did I’m in love with you ,🥲,1
8078,‍️ this up yall DONT SNOOZE  ,🏃♂😴🙏🏼💚,1
60975,Yessss. To quote the Supreme Leader - let's fucking gooooooo ,🥰,0
44912,The Warriors trying to make Wiseman play like Patrick Ewing and are surprised that it’s not working ‍️,🤦🏾♂,1
35828,[USER] Thank you! ,🥰,1
82436,"Tonight I made beef tips, rice and gravy, and fried cabbage and it’s soooo good ",🐐💙🔵,0
8240,"[USER] you’re welcome !!! and i’m 100% honest : if you want to keep posting selfies please do, i love seeing them on my tl ",🥺,1
12213,[USER] Friend called me 3 days ago when it was $0.27 to shill me it. ,🤝,1
25735,[USER] Me caan bother cuz the problem can't be fixed if people are going to deny it so hard. The people in the comments behaving like they are offended ‍️,🤦🏾♀,1
35989,"Excited to share with you my co-first author paper with [USER] + [USER] &amp; [USER]! If you are wondering how machine learning can help you measuring and modeling the motor system, check out our review!A special thanks to [USER] &amp; [USER]",🤩🧠🦾,1
67354,[USER] It’s not that bad! The more you do it the less pain you feel! ( the worst part for me is when they wax my lips lol ) ,😥,0
78456,[USER] [USER] [USER] Some humble beer ,😊,0
6195,[USER] dois ,🤝,1
16719,"[USER] [USER] and dont come for me like that. this account isnt NSFW and i don’t post NSFW content. my AO3 has ONE pwp fic, and it’s marked appropriately. if someone clicks the warning and consents, i can’t make them not read it. but judging by the hits, it’s not content people dont like. ",😒,1
35787,"[USER]  BUBBLE LYSN/JYP NCT, EXO, WAYV, SKZ, SJ, RV, DAY6 PRICELIST 1 Tix : 25k 2 Tix : 45k  3 Tix : 55k  Group Pass : 55k   trusted  garansi  Legal  Payment first, langsung proses  Payment via shopeepay/dana",🌤🍁🌻🎟🎟🎟🎟✅💯✅💯✅💯✅💰,1
96406,[USER] [USER] [USER] And it was also retweeted by Donald. That definitely means it's not a lie. ,😏,0
48226,[USER] yes i love it ,😁,1
57070,[USER] you forgot the emojis maybe that's why it's not coming up ,😅,0
15710,[USER] THE BEST ALBUM EVER ,🔥,1
37750,This look ,✨,1
29978,[USER] [USER] [USER] [USER] CONTINUE......  “We have to have a different kind of conversation in America and be prepared to speak about the politically unspeakable.”THANK YOU ,👏,1
15080,[USER] [USER] aww thnx ,😊,1
61924,As in sace sace?,🤩,0
68045,[USER] how r u so pretty ,😑,0
20664,[USER] maybe ,👀,1
61432,[USER]  ifb all!!,😊,0
22003,[USER] I can’t find it ‍️ But I’m cry laughing again,🤷♀,1
53334,This going for 120 likes I LOVE TO SEE IT ,🥰,0
86334,swv gone win anyway. but fuck tiny. lock her up,😠,0
2738,"[USER] [USER] [USER] I meannn bothered and provoked are kinda the same thing, they illicit some type of reaction out of a person good or bad ",🤔,1
21835,i’m a cisgender heterosexual man ,🙄,1
19372,[USER] you make me horny ,😏,1
104150, I just keep getting money ,😳,0
31445,watched the first two episodes of demi’s documentary and wow ,🥺,1
73488,me standing next to my sister then holding her hand,🎶,0
63268,$10 / 140rb GiveawayRt and Follow me &amp; [USER] and put his NOTIFS on + ProofEnd: 120mins ,😂,0
45656,i need to get up and go out in the middle of a panini because my govt can’t be bothered to have my documents delivered instead... ,😒,1
105085,[USER] Oh yeah definitely ,🤭,0
10826,"I share happiness, they deserve it, they've worked hard ",🔝,1
80822,"if they want you, they’ll do anything to have you. ",🔥,0
84205,The poor network on KNUST campus can slow down the 2nd coming of Christ ,🖤,0
39078,"Kwadwo Sheldon has subscribers pass most of our musicians  Agenda aside, he’s doing well oo My YouTube channel hmmm God dey ",😂😫🤣,1
7275,UCLA is light work ,🥱,1
41678,[USER] The floating stage was such an iconic idea to begin with ,🔥,1
104864,[USER] [USER] [USER] Now why you on here RT’n fake pages? ,👍🏼,0
34232,i sound so dramatic ,😐,1
64543,It won't survive the jungle.,🤭,0
69293,Mental  health  issues  are  not an  excuse  for  being  an  asshole,😊😎,0
105966,"[USER] 1st problem is lack of comunication, both side, guyz if ufaka isende esibunjini kuphuma ingane, who don't know that? 2nd problem now she's pregnent  abortion iz not n easy step for a woman's, e.g even some were raped but thy don't do abortion ask urslf why? Ondlani majida pls.",🥱,0
21164,I love you  [USER] ,🌹💖💖,1
12704,I get so annoyed when people ask me why I looking backward. It’s bc we can’t move forward safely without looking backward &amp; figuring out how we got here. ,👇,1
48908,"[USER] Adaaaaa, filter and make up jaa eeeee ",😩,1
76598,"THANK YOU SO MUCH FOR THIS ONE MAN, YOU MADE MY DAY THIS IS LIKE A DREAM COME TRUE MAN IM PROUD OF MY BIG BRAH, HEY MAN LET'S TOAST  [USER]",😂😂😂,0
86635,[USER] best friends forever ,💪🤩,0
15588,Iont got to sneak and do shit  when IM SINGLE,🤪,1
69042,A year ago today life was so different.... I really did that ,🤷🏻♀,0
43881,[USER] IKR LIKE YALL ,😟,1
96831,[USER] I haven’t been in a restaurant in 13 months so this seems like a distant memory ,😘,0
75767,“Grinding by”  That’s our [USER] ,🙏🏿,0
45708,Missin my Tahoemie ,💙,1
106391,So many people don’t be sticking to the code ‍️,👁,0
53745,[USER] always has nice things to say about [USER]  $Algo,💜,0
32436,[USER] Come to VRChat with me and [USER] ,👀,1
18520,Fun fact: nicki minaj is the queen of rap and she is the richest female rapper . [USER] you are the queen ,🙂👑,1
78196,[USER] Wow That is crazy!,😂,0
37910,Freehold Twp freshman Giovanni Scafidi: 2 matches. 2 wins over state qualifiers. ,👀,1
43008,reveluvs have been staying up until 12am kst waiting for the first teaser but they dropped it at 10am kst right when no one expected it ,😶,1
103838,me             nic    being horny      all the time,😈,0
31641,I blame the blk communities ,📢,1
72301,don’t believe [USER] she’s manipulative and plays the victim ,😭,0
97918,Do y’all really be thinking I give a fuck  knowing I can pull both genders ,🙃,0
88035,"210324 you quizwhen seokjin said that ji seokjin told him that yoo jaesuk talked about bangtan going on you quiz, yoo jaesuk said “jin! you talk to him (ji seokjin) that much? yes, i actually bragged quite a lot!” ",🙃,0
57309,Thinking they the police and causing their own accidents. Let me speed in peace,😔,0
24735,[USER] good luck vro ,🖤,1
35663,I went through a Hamilton phase last summer and my top artist on spotify has been Lin Manuel Miranda ever since ,🙄,1
105507,These weren’t supposed to make me cry ,🎶,0
60320,“u stupid girl” bahaha [USER] you’re right ,😂,0
61043,[USER] Man got the cars from toy r us bro ,😁,0
47530,[USER] have a nice dayyy bub!!! ,😘,1
49149,[USER] Donee wml ,🤍,1
73942,Getting shot envy here  [USER],👀,0
30019, treasure trsr wts free onhand poster effect chap chapter 1 2 3 choi hyunsuk junkyu haruto bang yedam asahi park jeongwoo so junghwan yoon jaehyuk mashiho park jihoon yoshi kim doyoung poster the first step ch ph only,🏷,1
95700,i wish i could be the kind of person that puts together fics on the fly ,😂,0
60123,CONGRATULATIONS DARLINGS ️,😁,0
71796,Eating my first meal of the day at 7pm  love that,🙄😭,0
18982,[USER] So we giving MVPs to 5th seeds now  I thought Russ was an outlier,🤔,1
89240,i mean literally ,😎,0
100611,[USER] ️OPEN FOR COMMISSIONS️ SPEECHES CRITIQUE PAPER ESSAY MOVIE REVIEW REFLECTION PAPER  REACTION PAPER POEMS POWER POINT PRESENTATION  ANY OTHER WRITING SERVICES RT PINNED TWEET PLS,🥳,0
67223,"Dubai dem no dey high,ano dey like the place ",😎,0
88507,"First thing is, make sure you'll be willing to buy them cat treats. Anyway, I got two cats and... one dog. ",🙈,0
73172,IM NOT THE SMARTEST MAN IN THE WORLD BUT I THINK HE SHOULD BE THE PLAYBOOK RN... amirite?,😉,0
43449,[USER] that’s how I became closer with others ,😋,1
76067,Yes  I’ve been all the way it was the best holiday I’ve ever had I haven’t seen that with the Hairy Bikers but watched Billy Connolly and he didn’t do or see half of what we did,☝🏻,0
62127,◉ Romelu Lukaku to score We need Mbappe and Ronaldo to get a move on. ,🙏🏾👍🏾,0
57481,"[USER] They sent another coupon for $6 Corporate America shouldn’t be entrusted with our food! Course, shrimp can be dangerous if allergic, but still, no apology from Butterball?",🙄,0
32608,[USER] [USER] [USER] Dragane King ,👑,1
72616,[USER] [USER] [USER] [USER] [USER] [USER] No working fine ,😋😋,0
46783,[USER] [USER] [USER] [USER] [USER] [USER] A WHOLE SERVE ,🔥,1
87086,Update:  Skz code Channie's room Hyunjin return (8/8 Skz) Kingdom with OT8 MC Hyunjin Ig update of Skz (by Han 5/8) Vlive of Skz (by Han. 4/8) Skz in bubble (last update: Channie   -&gt; loooooooong message 7/8),😂,0
102459,There are rumblings the BCHL has left the CJHL in order to play on their own. Some AJHL teams may join! Huge Junior A news  Stay tuned for more,😭,0
